cai,coop_degree,order_degree,numsim,numrounds,R,S,T,P,tolerance,num_defectors,num_cooperators,num_neutral,max_positive_pressure,max_negative_pressure,adv_mutation_rate,move_mutation_rate,weight_of_present_for_adv,weight_of_present_for_move,adv_reassess_frequency,move_reassess_frequency,move_increment
0.027922483238098813,0.005925815359355176,0.943486113027774,27,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,2.0,2.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.04758863467506356,0.013286265430400613,0.9208301583396833,28,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,2.0,2.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.05135843639879571,0.013545034078764739,0.914244171511657,29,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,2.0,2.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.03507210128316817,0.0070686124631595335,0.9314701370597259,30,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,2.0,2.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.08780204910610336,0.042235034922420665,0.8893582212835575,31,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,2.0,2.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.05168793431354271,0.019461444038706917,0.9251981496037007,32,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,2.0,2.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.030958723852171494,0.005895515044686977,0.9404581190837618,33,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,2.0,2.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.02975139939643527,6.632236090489373e-5,0.9348881302237395,34,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,2.0,2.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.040363202590615536,0.006977069412335406,0.9216681566636866,35,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,2.0,2.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.06529540381027908,0.026979286290567252,0.9139501720996558,36,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,2.0,2.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.05600550721111262,0.012068886861313868,0.8873802252395495,37,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,2.0,2.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
