cai,coop_degree,order_degree,numsim,numrounds,R,S,T,P,tolerance,influence_type,interaction_type,dims,numagents,pr_defector,pr_cooperator,pr_neutral,max_positive_pressure,max_negative_pressure,adv_mutation_rate,move_mutation_rate,weight_of_present_for_adv,weight_of_present_for_move,adv_reassess_frequency,move_reassess_frequency,move_increment
0.5347552381614359,1.1596038006905764,0.8568642862714275,35,500000,0.0,0.0,0.0,0.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.49231788120602654,0.948137397642651,0.8402923194153611,36,500000,0.0,0.0,0.0,0.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.48909306647943973,0.9645027436927812,0.8398743202513594,37,500000,0.0,0.0,0.0,0.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.5072759688224805,1.0315907290861406,0.856732286535427,38,500000,0.0,0.0,0.0,0.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.5657071719863661,1.33690467887398,0.8711542576914846,39,500000,0.0,0.0,0.0,0.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.44100731099870133,0.7688565185724691,0.8500222999554001,40,500000,0.0,0.0,0.0,0.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.5799372039798925,1.4400071105975678,0.8784642430715138,41,500000,0.0,0.0,0.0,0.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.5612203326105762,1.3135808624679568,0.8537882924234151,42,500000,0.0,0.0,0.0,0.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.4683048444803742,0.8641510579520962,0.8596962806074389,43,500000,0.0,0.0,0.0,0.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.5452442998618493,1.236132382946024,0.8438923122153756,44,500000,0.0,0.0,0.0,0.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.5150202957620303,1.0674704359791007,0.8594622810754378,45,500000,0.0,0.0,0.0,0.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.5363579604467419,1.179901443153819,0.8670322659354681,46,500000,0.0,0.0,0.0,0.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.4671562124155175,0.866858476643413,0.8525962948074104,47,500000,0.0,0.0,0.0,0.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.5335190361586862,1.160324816342647,0.8316283367433265,48,500000,0.0,0.0,0.0,0.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.5430727771521568,1.22078615569657,0.8567242865514269,49,500000,0.0,0.0,0.0,0.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.5525771513444522,1.2650623998650814,0.8595622808754382,50,500000,0.0,0.0,0.0,0.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.8626597967421883,7.313732981383717,0.9574740850518298,1,500000,3.0,0.0,0.0,1.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.9428560889948424,23.009937578027465,0.9615960768078463,2,500000,3.0,0.0,0.0,1.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.9691300603059536,45.52624559397923,0.9767700464599071,3,500000,3.0,0.0,0.0,1.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.8439506789388969,6.162059791676061,0.9529960940078119,4,500000,3.0,0.0,0.0,1.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.8603083711223306,7.4174034185286395,0.9425621148757702,5,500000,3.0,0.0,0.0,1.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.8322911392017908,5.6448709668360895,0.9465201069597862,6,500000,3.0,0.0,0.0,1.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.8013613379702809,4.333615797161238,0.9567100865798268,7,500000,3.0,0.0,0.0,1.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.8366149915603684,5.656706414588511,0.9534780930438138,8,500000,3.0,0.0,0.0,1.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.862421544152537,7.484185829930511,0.9474441051117898,9,500000,3.0,0.0,0.0,1.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.9323725736013839,17.621352451075374,0.9610460779078442,10,500000,3.0,0.0,0.0,1.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.8414792278053669,6.048598877918079,0.9523060953878092,11,500000,3.0,0.0,0.0,1.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.9003467487580935,10.688717276215456,0.9626340747318506,12,500000,3.0,0.0,0.0,1.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.8879002978952288,9.624111103680422,0.9531720936558127,13,500000,3.0,0.0,0.0,1.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.891826254902977,9.76931899964016,0.9576920846158308,14,500000,3.0,0.0,0.0,1.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.8415630093408077,6.173221172826384,0.9448261103477793,15,500000,3.0,0.0,0.0,1.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.8267915600832214,5.593357521629919,0.9449581100837798,16,500000,3.0,0.0,0.0,1.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.8287396243942029,5.246904928754963,0.962746074507851,17,500000,3.0,0.0,0.0,1.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.9112694152820674,13.203877163860566,0.9583620832758335,18,500000,3.0,0.0,0.0,1.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.8478752236796037,6.582465040859248,0.9445761108477784,19,500000,3.0,0.0,0.0,1.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.8217667283705737,5.098858203641542,0.9593240813518372,20,500000,3.0,0.0,0.0,1.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.883955102234146,8.742989898989899,0.9645540708918583,21,500000,3.0,0.0,0.0,1.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.9238325671418921,15.16753944276603,0.9632600734798531,22,500000,3.0,0.0,0.0,1.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.8832324810270591,9.11303408392823,0.9548100903798192,23,500000,3.0,0.0,0.0,1.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.9334145103031668,19.202553977988742,0.9618820762358475,24,500000,3.0,0.0,0.0,1.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.8607481648422409,7.390477376652492,0.9431381137237725,25,500000,3.0,0.0,0.0,1.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.8325409031673213,5.589036943131553,0.9563440873118254,26,500000,3.0,0.0,0.0,1.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.9345038307963255,18.919346206101526,0.9676400647198705,27,500000,3.0,0.0,0.0,1.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.9457313885704101,23.497104541298384,0.964498071003858,28,500000,3.0,0.0,0.0,1.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.8114798882830406,4.741163805992465,0.9599780800438399,29,500000,3.0,0.0,0.0,1.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.7753545634891699,3.844540987845875,0.9366901266197467,30,500000,3.0,0.0,0.0,1.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.8975801999107318,9.884824815889312,0.975496049007902,31,500000,3.0,0.0,0.0,1.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.8824005570035168,9.005167090256043,0.9526700946598107,32,500000,3.0,0.0,0.0,1.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.9454285003622694,23.961409482536244,0.9676520646958706,33,500000,3.0,0.0,0.0,1.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.8775694437276965,8.244795377948966,0.9600700798598403,34,500000,3.0,0.0,0.0,1.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.871267750291251,7.414741759667792,0.9726580546838907,35,500000,3.0,0.0,0.0,1.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.9017514285807964,12.135148680253925,0.943522112955774,36,500000,3.0,0.0,0.0,1.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.7526457120868452,3.3050924619180724,0.9456461087077825,37,500000,3.0,0.0,0.0,1.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.8683468410445345,7.876826566891904,0.953742092515815,38,500000,3.0,0.0,0.0,1.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.8603395093812587,6.8426747246320305,0.965494069011862,39,500000,3.0,0.0,0.0,1.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.866931400837264,7.1712831439393945,0.9664320671358657,40,500000,3.0,0.0,0.0,1.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.8991483127097211,10.136415760744919,0.9711380577238846,41,500000,3.0,0.0,0.0,1.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.9167299888479341,14.322910325825777,0.9565460869078262,42,500000,3.0,0.0,0.0,1.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.8321562110263253,5.599205199321108,0.956500086999826,43,500000,3.0,0.0,0.0,1.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.851052577537143,6.181760185157711,0.9681280637438725,44,500000,3.0,0.0,0.0,1.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.877965184302216,8.470580102312903,0.9589700820598358,45,500000,3.0,0.0,0.0,1.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.8612656607340656,7.106500620970074,0.9529820940358119,46,500000,3.0,0.0,0.0,1.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.9095050611850205,11.677890890107022,0.9713780572438855,47,500000,3.0,0.0,0.0,1.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.818759578709555,5.2026393652954885,0.9475381049237902,48,500000,3.0,0.0,0.0,1.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.8906256379614848,9.633575964070003,0.9612520774958451,49,500000,3.0,0.0,0.0,1.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.902064423776965,11.152829806621444,0.960266079467841,50,500000,3.0,0.0,0.0,1.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.47294262156985356,0.8738473794833548,0.8843942312115376,1,500000,1.0,0.0,0.0,1.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.504755681763304,1.03120173691161,0.90747818504363,2,500000,1.0,0.0,0.0,1.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.40738716908035727,0.6724914797274996,0.9019761960476079,3,500000,1.0,0.0,0.0,1.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.49064476825414804,0.955099106151431,0.9190941618116764,4,500000,1.0,0.0,0.0,1.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.43140853922597894,0.7287864644107351,0.8889402221195557,5,500000,1.0,0.0,0.0,1.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.4539047969373031,0.8170989247051318,0.9000181999636001,6,500000,1.0,0.0,0.0,1.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.5057530739070375,1.0259560868152107,0.8976102047795904,7,500000,1.0,0.0,0.0,1.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.5752657803736584,1.3991471147242496,0.9012761974476051,8,500000,1.0,0.0,0.0,1.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.5067316182626889,1.028225750887653,0.8831242337515325,9,500000,1.0,0.0,0.0,1.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.499601740484515,0.9856060705979591,0.9032781934436132,10,500000,1.0,0.0,0.0,1.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.4619045989749371,0.8487567408775207,0.8810602378795243,11,500000,1.0,0.0,0.0,1.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.5397462472391376,1.1971218607237533,0.9166681666636667,12,500000,1.0,0.0,0.0,1.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.4599226036866873,0.8417920826106764,0.921756156487687,13,500000,1.0,0.0,0.0,1.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.27576699125240056,0.3591293200429061,0.9350981298037404,14,500000,1.0,0.0,0.0,1.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.4359939868881357,0.7635018095500467,0.9345941308117384,15,500000,1.0,0.0,0.0,1.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.5302026297506794,1.1542929494994187,0.9153701692596614,16,500000,1.0,0.0,0.0,1.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.5819543411521421,1.4207569234040291,0.9108321783356432,17,500000,1.0,0.0,0.0,1.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.4147799013263327,0.690890803021159,0.9245941508116984,18,500000,1.0,0.0,0.0,1.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.579782254738014,1.4028421393707793,0.9343721312557374,19,500000,1.0,0.0,0.0,1.0,0.05,global,global,"(5, 5)",25,0.5,0.5,0.0,6.0,6.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
